record_id,field,original_text,cleaned_text,words,segmented_text,pos_tags,word_count,unique_word_count,words_list,word_frequencies,lexical_diversity
38,新聞標題,宏達電售XR人力予Google，2.5億美元震撼業界HTC Sells XR Team to Google in $250M Deal,宏達電售人力予，25億美元震撼業界250,"['宏達', '電售', '人力', '予', '，', '25', '億', '美元', '震撼', '業界', '250']",宏達 / 電售 / 人力 / 予 / ， / 25 / 億 / 美元 / 震撼 / 業界 / 250,宏達/nz | 電售/vn | 人力/n | 予/vg | ，/x | 25/m | 億/m | 美元/q | 震撼/v | 業界/n | 250/m,11,11,"宏達, 電售, 人力, 予, ，, 25, 億, 美元, 震撼, 業界, 250","{'宏達': 1, '電售': 1, '人力': 1, '予': 1, '，': 1, '25': 1, '億': 1, '美元': 1, '震撼': 1, '業界': 1, '250': 1}",1.0
39,新聞標題,林秉樞命危 家屬控北所延誤醫療真相待查Lin Binshu Critically Ill; Family Questions Medical Negligence,林秉樞命危家屬控北所延誤醫療真相待查,"['林秉', '樞命', '危家', '屬控', '北所', '延誤', '醫療', '真相', '待查']",林秉 / 樞命 / 危家 / 屬控 / 北所 / 延誤 / 醫療 / 真相 / 待查,林秉/nr | 樞命/n | 危家/n | 屬控/v | 北所/j | 延誤/v | 醫療/n | 真相/d | 待查/vn,9,9,"林秉, 樞命, 危家, 屬控, 北所, 延誤, 醫療, 真相, 待查","{'林秉': 1, '樞命': 1, '危家': 1, '屬控': 1, '北所': 1, '延誤': 1, '醫療': 1, '真相': 1, '待查': 1}",1.0
40,新聞標題,"警工推批賴清德詐欺言論失當 要求公開道歉Police Union Slams President, Demands Public Apology",警工推批賴清德詐欺言論失當要求公開道歉,"['警工', '推批', '賴清德', '詐', '欺言論失當', '要求', '公開', '道歉']",警工 / 推批 / 賴清德 / 詐 / 欺言論失當 / 要求 / 公開 / 道歉,警工/n | 推批/v | 賴清德/nr | 詐/v | 欺言論失當/i | 要求/v | 公開/ad | 道歉/v,8,8,"警工, 推批, 賴清德, 詐, 欺言論失當, 要求, 公開, 道歉","{'警工': 1, '推批': 1, '賴清德': 1, '詐': 1, '欺言論失當': 1, '要求': 1, '公開': 1, '道歉': 1}",1.0
41,新聞標題,楠西地震災損便當不夠發 慈濟火速應急Nansi Earthquake Aid Shortfall: Tzu Chi Responds Quickly,楠西地震災損便當不夠發慈濟火速應急,"['楠西', '地震', '災損', '便', '當', '不夠', '發慈濟', '火速', '應急']",楠西 / 地震 / 災損 / 便 / 當 / 不夠 / 發慈濟 / 火速 / 應急,楠西/n | 地震/n | 災損/n | 便/d | 當/p | 不夠/v | 發慈濟/l | 火速/n | 應急/vn,9,9,"楠西, 地震, 災損, 便, 當, 不夠, 發慈濟, 火速, 應急","{'楠西': 1, '地震': 1, '災損': 1, '便': 1, '當': 1, '不夠': 1, '發慈濟': 1, '火速': 1, '應急': 1}",1.0
42,新聞標題,川普狂簽行政命令 引兩派爭論不休Trump’s Orders Ignite Intense Public Debate,川普狂簽行政命令引兩派爭論不休,"['川', '普狂', '簽', '行政命令', '引', '兩派', '爭論', '不休']",川 / 普狂 / 簽 / 行政命令 / 引 / 兩派 / 爭論 / 不休,川/j | 普狂/a | 簽/v | 行政命令/n | 引/v | 兩派/m | 爭論/v | 不休/v,8,8,"川, 普狂, 簽, 行政命令, 引, 兩派, 爭論, 不休","{'川': 1, '普狂': 1, '簽': 1, '行政命令': 1, '引': 1, '兩派': 1, '爭論': 1, '不休': 1}",1.0
43,新聞標題,Hyperliquid 主網推出 HIP-1 現貨代幣部署功能Hyperliquid Launches HIP-1 Token Deployment on Mainnet,主網推出-1現貨代幣部署功能-1,"['主網', '推出', '-', '1', '現貨', '代幣', '部署', '功能', '-', '1']",主網 / 推出 / - / 1 / 現貨 / 代幣 / 部署 / 功能 / - / 1,主網/n | 推出/v | -/x | 1/m | 現貨/n | 代幣/n | 部署/n | 功能/n | -/x | 1/x,10,8,"主網, 推出, -, 1, 現貨, 代幣, 部署, 功能, -, 1","{'主網': 1, '推出': 1, '-': 2, '1': 2, '現貨': 1, '代幣': 1, '部署': 1, '功能': 1}",0.8
44,新聞標題,影視補助爭議：民視被爆要求免費授權Media Controversy: Minshi Allegedly Demands Free Rights,影視補助爭議：民視被爆要求免費授權,"['影視', '補助', '爭議', '：', '民視', '被', '爆', '要求', '免費', '授權']",影視 / 補助 / 爭議 / ： / 民視 / 被 / 爆 / 要求 / 免費 / 授權,影視/b | 補助/vn | 爭議/n | ：/x | 民視/n | 被/p | 爆/v | 要求/v | 免費/vn | 授權/v,10,10,"影視, 補助, 爭議, ：, 民視, 被, 爆, 要求, 免費, 授權","{'影視': 1, '補助': 1, '爭議': 1, '：': 1, '民視': 1, '被': 1, '爆': 1, '要求': 1, '免費': 1, '授權': 1}",1.0
45,新聞標題,"劉姓保母姊妹虐童致死 檢方重訴求刑Nanny Sisters Charged for Child Abuse, Fatalities",劉姓保母姊妹虐童致死檢方重訴求刑,"['劉姓保', '母', '姊妹', '虐', '童', '致死', '檢方', '重訴', '求刑']",劉姓保 / 母 / 姊妹 / 虐 / 童 / 致死 / 檢方 / 重訴 / 求刑,劉姓保/nr | 母/n | 姊妹/n | 虐/ag | 童/nr | 致死/v | 檢方/n | 重訴/v | 求刑/v,9,9,"劉姓保, 母, 姊妹, 虐, 童, 致死, 檢方, 重訴, 求刑","{'劉姓保': 1, '母': 1, '姊妹': 1, '虐': 1, '童': 1, '致死': 1, '檢方': 1, '重訴': 1, '求刑': 1}",1.0
46,新聞標題,藍白刪預算惹爭議 財政部陷假訊息風波Budget Cuts Spark Controversy; Ministry Faces Fake News Claims,藍白刪預算惹爭議財政部陷假訊息風波,"['藍白刪', '預算', '惹', '爭議', '財政部', '陷', '假訊息', '風波']",藍白刪 / 預算 / 惹 / 爭議 / 財政部 / 陷 / 假訊息 / 風波,藍白刪/nr | 預算/v | 惹/v | 爭議/v | 財政部/nt | 陷/v | 假訊息/n | 風波/n,8,8,"藍白刪, 預算, 惹, 爭議, 財政部, 陷, 假訊息, 風波","{'藍白刪': 1, '預算': 1, '惹': 1, '爭議': 1, '財政部': 1, '陷': 1, '假訊息': 1, '風波': 1}",1.0
47,新聞標題,TikTok禁令倒數 美中科技角力再升級TikTok Ban Looms as US-China Tech Clash Deepens,禁令倒數美中科技角力再升級-,"['禁令', '倒', '數', '美中', '科技', '角力', '再', '升級', '-']",禁令 / 倒 / 數 / 美中 / 科技 / 角力 / 再 / 升級 / -,禁令/n | 倒/v | 數/m | 美中/nt | 科技/n | 角力/n | 再/d | 升級/v | -/x,9,9,"禁令, 倒, 數, 美中, 科技, 角力, 再, 升級, -","{'禁令': 1, '倒': 1, '數': 1, '美中': 1, '科技': 1, '角力': 1, '再': 1, '升級': 1, '-': 1}",1.0
48,新聞標題,"台北市漫畫工會反對預算刪減 呼籲政府重視台漫未來Taipei Comics Guild Opposes Budget Cuts, Urges Support",台北市漫畫工會反對預算刪減呼籲政府重視台漫未來,"['台北市', '漫畫', '工會', '反對', '預算', '刪減', '呼籲', '政府', '重視台', '漫', '未來']",台北市 / 漫畫 / 工會 / 反對 / 預算 / 刪減 / 呼籲 / 政府 / 重視台 / 漫 / 未來,台北市/ns | 漫畫/n | 工會/n | 反對/d | 預算/v | 刪減/v | 呼籲/v | 政府/n | 重視台/n | 漫/v | 未來/t,11,11,"台北市, 漫畫, 工會, 反對, 預算, 刪減, 呼籲, 政府, 重視台, 漫, 未來","{'台北市': 1, '漫畫': 1, '工會': 1, '反對': 1, '預算': 1, '刪減': 1, '呼籲': 1, '政府': 1, '重視台': 1, '漫': 1, '未來': 1}",1.0
49,新聞標題,"賴政府執行黃麟凱死刑 社會熱議存廢Lai's Government Executes Huang Lin-Kai, Sparking Debate",賴政府執行黃麟凱死刑社會熱議存廢-,"['賴', '政府', '執行', '黃麟凱', '死刑', '社會', '熱議', '存廢', '-']",賴 / 政府 / 執行 / 黃麟凱 / 死刑 / 社會 / 熱議 / 存廢 / -,賴/x | 政府/n | 執行/v | 黃麟凱/nr | 死刑/v | 社會/n | 熱議/n | 存廢/v | -/x,9,9,"賴, 政府, 執行, 黃麟凱, 死刑, 社會, 熱議, 存廢, -","{'賴': 1, '政府': 1, '執行': 1, '黃麟凱': 1, '死刑': 1, '社會': 1, '熱議': 1, '存廢': 1, '-': 1}",1.0
50,新聞標題,"鍾佳濱持油壓剪破拒馬，稱救人遭質疑Legislator Uses Hydraulic Cutter, Claims Rescue",鍾佳濱持油壓剪破拒馬，稱救人遭質疑,"['鍾', '佳', '濱', '持', '油壓', '剪破', '拒馬', '，', '稱', '救人', '遭質', '疑']",鍾 / 佳 / 濱 / 持 / 油壓 / 剪破 / 拒馬 / ， / 稱 / 救人 / 遭質 / 疑,鍾/nr | 佳/a | 濱/ng | 持/v | 油壓/n | 剪破/vn | 拒馬/v | ，/x | 稱/zg | 救人/n | 遭質/n | 疑/n,12,12,"鍾, 佳, 濱, 持, 油壓, 剪破, 拒馬, ，, 稱, 救人, 遭質, 疑","{'鍾': 1, '佳': 1, '濱': 1, '持': 1, '油壓': 1, '剪破': 1, '拒馬': 1, '，': 1, '稱': 1, '救人': 1, '遭質': 1, '疑': 1}",1.0
51,新聞標題,"警官涉虛擬貨幣洗錢案 檢調搜索19處Police Officers in Crypto Laundering, 19 Sites Raided",警官涉虛擬貨幣洗錢案檢調搜索19處19,"['警官', '涉虛', '擬', '貨幣', '洗', '錢', '案', '檢調', '搜索', '19', '處', '19']",警官 / 涉虛 / 擬 / 貨幣 / 洗 / 錢 / 案 / 檢調 / 搜索 / 19 / 處 / 19,警官/n | 涉虛/v | 擬/v | 貨幣/n | 洗/v | 錢/n | 案/ng | 檢調/v | 搜索/v | 19/m | 處/v | 19/m,12,11,"警官, 涉虛, 擬, 貨幣, 洗, 錢, 案, 檢調, 搜索, 19, 處, 19","{'警官': 1, '涉虛': 1, '擬': 1, '貨幣': 1, '洗': 1, '錢': 1, '案': 1, '檢調': 1, '搜索': 1, '19': 2, '處': 1}",0.9166666666666666
52,新聞標題,數發部業務費僅剩一元 政府預算引爭議Digital Ministry's Budget Cut to NT$1 Sparks Debate,數發部業務費僅剩一元政府預算引爭議1,"['數發', '部業務費', '僅', '剩', '一元', '政府', '預算', '引爭議', '1']",數發 / 部業務費 / 僅 / 剩 / 一元 / 政府 / 預算 / 引爭議 / 1,數發/n | 部業務費/n | 僅/d | 剩/v | 一元/m | 政府/n | 預算/vn | 引爭議/n | 1/m,9,9,"數發, 部業務費, 僅, 剩, 一元, 政府, 預算, 引爭議, 1","{'數發': 1, '部業務費': 1, '僅': 1, '剩': 1, '一元': 1, '政府': 1, '預算': 1, '引爭議': 1, '1': 1}",1.0
53,新聞標題,麥當勞取消美樂蒂聯名 引發社會熱議McDonald’s Cancels My Melody Collaboration Amid Backlash#sora,麥當勞取消美樂蒂聯名引發社會熱議,"['麥當勞', '取消', '美樂蒂聯', '名', '引發', '社會', '熱議']",麥當勞 / 取消 / 美樂蒂聯 / 名 / 引發 / 社會 / 熱議,麥當勞/nrt | 取消/v | 美樂蒂聯/ns | 名/q | 引發/v | 社會/n | 熱議/n,7,7,"麥當勞, 取消, 美樂蒂聯, 名, 引發, 社會, 熱議","{'麥當勞': 1, '取消': 1, '美樂蒂聯': 1, '名': 1, '引發': 1, '社會': 1, '熱議': 1}",1.0
54,新聞標題,88會館負責人郭哲敏2億元交保 檢方提抗告88 Club Chief Released on $2B Bail; Prosecutors Appeal,88會館負責人郭哲敏2億元交保檢方提抗告882,"['88', '會館', '負責人', '郭哲敏', '2', '億元', '交保', '檢方', '提', '抗告', '882']",88 / 會館 / 負責人 / 郭哲敏 / 2 / 億元 / 交保 / 檢方 / 提 / 抗告 / 882,88/m | 會館/n | 負責人/n | 郭哲敏/nr | 2/m | 億元/m | 交保/j | 檢方/n | 提/v | 抗告/n | 882/m,11,11,"88, 會館, 負責人, 郭哲敏, 2, 億元, 交保, 檢方, 提, 抗告, 882","{'88': 1, '會館': 1, '負責人': 1, '郭哲敏': 1, '2': 1, '億元': 1, '交保': 1, '檢方': 1, '提': 1, '抗告': 1, '882': 1}",1.0
55,新聞標題,衛福部推LGBT+醫療新指引 未成年手術掀爭議New LGBT+ Medical Guidelines Spark Debate in Taiwan,衛福部推醫療新指引未成年手術掀爭議,"['衛福部', '推', '醫療', '新', '指引', '未成年', '手術', '掀爭', '議']",衛福部 / 推 / 醫療 / 新 / 指引 / 未成年 / 手術 / 掀爭 / 議,衛福部/nt | 推/v | 醫療/n | 新/a | 指引/v | 未成年/l | 手術/n | 掀爭/v | 議/n,9,9,"衛福部, 推, 醫療, 新, 指引, 未成年, 手術, 掀爭, 議","{'衛福部': 1, '推': 1, '醫療': 1, '新': 1, '指引': 1, '未成年': 1, '手術': 1, '掀爭': 1, '議': 1}",1.0
56,新聞標題,教育部澄清：林郁婷性別爭議非事實MOE Denies Gender Controversy for Lin Yu-Ting,教育部澄清：林郁婷性別爭議非事實-,"['教育部', '澄清', '：', '林郁婷', '性別', '爭議', '非事', '實', '-']",教育部 / 澄清 / ： / 林郁婷 / 性別 / 爭議 / 非事 / 實 / -,教育部/n | 澄清/v | ：/x | 林郁婷/nr | 性別/n | 爭議/v | 非事/b | 實/n | -/x,9,9,"教育部, 澄清, ：, 林郁婷, 性別, 爭議, 非事, 實, -","{'教育部': 1, '澄清': 1, '：': 1, '林郁婷': 1, '性別': 1, '爭議': 1, '非事': 1, '實': 1, '-': 1}",1.0
57,新聞標題,警察退休金修法爭議：7.4萬上限惹爭議Police Pension Reform Sparks Debate: $74K Cap,警察退休金修法爭議：74萬上限惹爭議74,"['警察', '退休金', '修法', '爭議', '：', '74', '萬', '上限', '惹', '爭議', '74']",警察 / 退休金 / 修法 / 爭議 / ： / 74 / 萬 / 上限 / 惹 / 爭議 / 74,警察/v | 退休金/n | 修法/v | 爭議/v | ：/x | 74/m | 萬/m | 上限/v | 惹/v | 爭議/v | 74/m,11,9,"警察, 退休金, 修法, 爭議, ：, 74, 萬, 上限, 惹, 爭議, 74","{'警察': 1, '退休金': 1, '修法': 1, '爭議': 2, '：': 1, '74': 2, '萬': 1, '上限': 1, '惹': 1}",0.8181818181818182
58,新聞標題,台英麥當勞性侵醜聞：企業文化遭質疑McDonald’s Scandals in Taiwan and UK: Culture Questioned,台英麥當勞性侵醜聞：企業文化遭質疑,"['台英麥', '當', '勞性', '侵醜', '聞', '：', '企業', '文化', '遭質', '疑']",台英麥 / 當 / 勞性 / 侵醜 / 聞 / ： / 企業 / 文化 / 遭質 / 疑,台英麥/nr | 當/p | 勞性/n | 侵醜/v | 聞/v | ：/x | 企業/n | 文化/n | 遭質/n | 疑/n,10,10,"台英麥, 當, 勞性, 侵醜, 聞, ：, 企業, 文化, 遭質, 疑","{'台英麥': 1, '當': 1, '勞性': 1, '侵醜': 1, '聞': 1, '：': 1, '企業': 1, '文化': 1, '遭質': 1, '疑': 1}",1.0
59,新聞標題,"林秉文潛逃案延燒 徐巧芯堅定回應Fugitive Lin Scandal Escalates, Legislator Responds",林秉文潛逃案延燒徐巧芯堅定回應,"['林秉文', '潛', '逃案', '延燒', '徐巧芯', '堅定', '回應']",林秉文 / 潛 / 逃案 / 延燒 / 徐巧芯 / 堅定 / 回應,林秉文/nr | 潛/v | 逃案/v | 延燒/v | 徐巧芯/nr | 堅定/v | 回應/v,7,7,"林秉文, 潛, 逃案, 延燒, 徐巧芯, 堅定, 回應","{'林秉文': 1, '潛': 1, '逃案': 1, '延燒': 1, '徐巧芯': 1, '堅定': 1, '回應': 1}",1.0
60,新聞標題,憲法訴訟法爭議，行政立法再掀波瀾Constitutional Dispute Deepens Legislative Rift,憲法訴訟法爭議，行政立法再掀波瀾,"['憲法', '訴訟', '法爭議', '，', '行政', '立法', '再', '掀', '波瀾']",憲法 / 訴訟 / 法爭議 / ， / 行政 / 立法 / 再 / 掀 / 波瀾,憲法/n | 訴訟/vn | 法爭議/n | ，/x | 行政/n | 立法/d | 再/d | 掀/v | 波瀾/n,9,9,"憲法, 訴訟, 法爭議, ，, 行政, 立法, 再, 掀, 波瀾","{'憲法': 1, '訴訟': 1, '法爭議': 1, '，': 1, '行政': 1, '立法': 1, '再': 1, '掀': 1, '波瀾': 1}",1.0
61,新聞標題,水費31年首漲 民眾壓力山大First Water Rate Hike in 31 Years Hits Hard,水費31年首漲民眾壓力山大31,"['水費', '31', '年', '首', '漲民眾', '壓力', '山大', '31']",水費 / 31 / 年 / 首 / 漲民眾 / 壓力 / 山大 / 31,水費/n | 31/m | 年/m | 首/m | 漲民眾/n | 壓力/n | 山大/ns | 31/m,8,7,"水費, 31, 年, 首, 漲民眾, 壓力, 山大, 31","{'水費': 1, '31': 2, '年': 1, '首': 1, '漲民眾': 1, '壓力': 1, '山大': 1}",0.875
62,新聞標題,檢察官高檔餐敘惹議：與權貴共餐引發調查Prosecutors’ Luxury Dinner Sparks Ethics Investigation,檢察官高檔餐敘惹議：與權貴共餐引發調查,"['檢察', '官高', '檔餐', '敘惹', '議', '：', '與', '權貴', '共餐', '引發', '調查']",檢察 / 官高 / 檔餐 / 敘惹 / 議 / ： / 與 / 權貴 / 共餐 / 引發 / 調查,檢察/vn | 官高/n | 檔餐/n | 敘惹/v | 議/n | ：/x | 與/p | 權貴/nr | 共餐/n | 引發/v | 調查/vn,11,11,"檢察, 官高, 檔餐, 敘惹, 議, ：, 與, 權貴, 共餐, 引發, 調查","{'檢察': 1, '官高': 1, '檔餐': 1, '敘惹': 1, '議': 1, '：': 1, '與': 1, '權貴': 1, '共餐': 1, '引發': 1, '調查': 1}",1.0
63,新聞標題,"慈濟壁畫爭議升溫，藝術家權益受關注""Art Rights Controversy over Tzu Chi Mural""",慈濟壁畫爭議升溫，藝術家權益受關注,"['慈濟壁', '畫爭', '議升', '溫', '，', '藝術家', '權益', '受關', '注']",慈濟壁 / 畫爭 / 議升 / 溫 / ， / 藝術家 / 權益 / 受關 / 注,慈濟壁/nr | 畫爭/n | 議升/v | 溫/n | ，/x | 藝術家/n | 權益/n | 受關/v | 注/v,9,9,"慈濟壁, 畫爭, 議升, 溫, ，, 藝術家, 權益, 受關, 注","{'慈濟壁': 1, '畫爭': 1, '議升': 1, '溫': 1, '，': 1, '藝術家': 1, '權益': 1, '受關': 1, '注': 1}",1.0
64,新聞標題,"林秉文發文否認逃亡，批政治抹黑Lin Bingwen Denies Fleeing, Slams Political Smears",林秉文發文否認逃亡，批政治抹黑,"['林秉文', '發文否', '認', '逃亡', '，', '批', '政治', '抹黑']",林秉文 / 發文否 / 認 / 逃亡 / ， / 批 / 政治 / 抹黑,林秉文/nr | 發文否/v | 認/v | 逃亡/v | ，/x | 批/q | 政治/n | 抹黑/v,8,8,"林秉文, 發文否, 認, 逃亡, ，, 批, 政治, 抹黑","{'林秉文': 1, '發文否': 1, '認': 1, '逃亡': 1, '，': 1, '批': 1, '政治': 1, '抹黑': 1}",1.0
65,新聞標題,"川普揚言奪取巴拿馬運河與格陵蘭Trump Threatens Control of Panama Canal, Greenland",川普揚言奪取巴拿馬運河與格陵蘭,"['川普揚', '言', '奪取', '巴拿馬運河', '與', '格陵蘭']",川普揚 / 言 / 奪取 / 巴拿馬運河 / 與 / 格陵蘭,川普揚/nr | 言/vg | 奪取/v | 巴拿馬運河/ns | 與/p | 格陵蘭/nr,6,6,"川普揚, 言, 奪取, 巴拿馬運河, 與, 格陵蘭","{'川普揚': 1, '言': 1, '奪取': 1, '巴拿馬運河': 1, '與': 1, '格陵蘭': 1}",1.0
66,新聞標題,歌手邱軍涉肇逃過失致死 檢方聲押Singer Qiu Jun Faces Charges of Hit-and-Run,歌手邱軍涉肇逃過失致死檢方聲押--,"['歌手', '邱軍', '涉', '肇', '逃過', '失', '致死', '檢方', '聲押', '-', '-']",歌手 / 邱軍 / 涉 / 肇 / 逃過 / 失 / 致死 / 檢方 / 聲押 / - / -,歌手/n | 邱軍/nr | 涉/vg | 肇/nr | 逃過/v | 失/v | 致死/v | 檢方/n | 聲押/n | -/x | -/x,11,10,"歌手, 邱軍, 涉, 肇, 逃過, 失, 致死, 檢方, 聲押, -, -","{'歌手': 1, '邱軍': 1, '涉': 1, '肇': 1, '逃過': 1, '失': 1, '致死': 1, '檢方': 1, '聲押': 1, '-': 2}",0.9090909090909091
67,新聞標題,新北三重建案挖地基釀災，鄰屋倒塌Foundation Work in Sanchong Causes Building Collapse,新北三重建案挖地基釀災，鄰屋倒塌,"['新北', '三', '重建', '案', '挖', '地基', '釀災', '，', '鄰屋', '倒塌']",新北 / 三 / 重建 / 案 / 挖 / 地基 / 釀災 / ， / 鄰屋 / 倒塌,新北/ns | 三/m | 重建/a | 案/ng | 挖/v | 地基/n | 釀災/vn | ，/x | 鄰屋/n | 倒塌/v,10,10,"新北, 三, 重建, 案, 挖, 地基, 釀災, ，, 鄰屋, 倒塌","{'新北': 1, '三': 1, '重建': 1, '案': 1, '挖': 1, '地基': 1, '釀災': 1, '，': 1, '鄰屋': 1, '倒塌': 1}",1.0
68,新聞標題,"柯建銘提出雙罷方案，改革案再掀波瀾Ko Chien-ming Proposes Dual Recall Plan, Reform Sparks Debate",柯建銘提出雙罷方案，改革案再掀波瀾-,"['柯建銘', '提出', '雙', '罷', '方案', '，', '改革', '案', '再', '掀', '波瀾', '-']",柯建銘 / 提出 / 雙 / 罷 / 方案 / ， / 改革 / 案 / 再 / 掀 / 波瀾 / -,柯建銘/nr | 提出/v | 雙/m | 罷/v | 方案/n | ，/x | 改革/vn | 案/ng | 再/d | 掀/v | 波瀾/n | -/x,12,12,"柯建銘, 提出, 雙, 罷, 方案, ，, 改革, 案, 再, 掀, 波瀾, -","{'柯建銘': 1, '提出': 1, '雙': 1, '罷': 1, '方案': 1, '，': 1, '改革': 1, '案': 1, '再': 1, '掀': 1, '波瀾': 1, '-': 1}",1.0
69,新聞標題,黑熊學院補助爭議延燒 朝野互批圖利Funding Controversy: Black Bear Academy Sparks Debate,黑熊學院補助爭議延燒朝野互批圖利,"['黑熊', '學院', '補助', '爭議', '延燒', '朝野', '互批', '圖利']",黑熊 / 學院 / 補助 / 爭議 / 延燒 / 朝野 / 互批 / 圖利,黑熊/z | 學院/n | 補助/vn | 爭議/n | 延燒/v | 朝野/ns | 互批/v | 圖利/n,8,8,"黑熊, 學院, 補助, 爭議, 延燒, 朝野, 互批, 圖利","{'黑熊': 1, '學院': 1, '補助': 1, '爭議': 1, '延燒': 1, '朝野': 1, '互批': 1, '圖利': 1}",1.0
70,新聞標題,苗博雅因言論爭議道歉，黃國昌父喪成焦點Miao Boya Apologizes for Remarks Amid Huang's Grief,苗博雅因言論爭議道歉，黃國昌父喪成焦點,"['苗', '博雅', '因言論', '爭議', '道歉', '，', '黃國昌', '父', '喪成', '焦點']",苗 / 博雅 / 因言論 / 爭議 / 道歉 / ， / 黃國昌 / 父 / 喪成 / 焦點,苗/n | 博雅/nr | 因言論/c | 爭議/v | 道歉/v | ，/x | 黃國昌/nr | 父/ng | 喪成/v | 焦點/n,10,10,"苗, 博雅, 因言論, 爭議, 道歉, ，, 黃國昌, 父, 喪成, 焦點","{'苗': 1, '博雅': 1, '因言論': 1, '爭議': 1, '道歉': 1, '，': 1, '黃國昌': 1, '父': 1, '喪成': 1, '焦點': 1}",1.0
